title,budget,revenue,popularity,genres,release_date,tconst,year,averageRating,numVotes,profit,ROI,year_tmdb,decade,success_category
Corpse Bride,40000000,117195061,43.571612,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}]",2005-09-09,tt0121164,2005,7.4,327537,77195061,2.929876525,2005,2000,Medium
Sicario,30000000,84025816,55.424027,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2015-09-17,tt0111181,1994,6.3,548,54025816,2.800860533333333,2015,2010,Medium
Sicario,30000000,84025816,55.424027,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2015-09-17,tt3397884,2015,7.7,536624,54025816,2.800860533333333,2015,2010,Medium
Southpaw,30000000,91709827,65.364452,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2015-06-15,tt0190027,1999,6.6,159,61709827,3.0569942333333335,2015,2010,Medium
Southpaw,30000000,91709827,65.364452,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2015-06-15,tt1798684,2015,7.3,277807,61709827,3.0569942333333335,2015,2010,Medium
Drag Me to Hell,30000000,90810892,45.083509,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2009-03-15,tt1127180,2009,6.6,230678,60810892,3.0270297333333334,2009,2000,Medium
The Age of Adaline,25000000,65663276,82.052056,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2015-04-16,tt1655441,2015,7.2,228076,40663276,2.62653104,2015,2010,Medium
Step Up 3D,30000000,159291809,25.060342,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-08-04,tt1193631,2010,6.2,62349,129291809,5.309726966666667,2010,2010,High
Blue Crush,25000000,51842679,11.42943,"[{""id"": 12, ""name"": ""Adventure""}]",2002-08-08,tt0300532,2002,5.7,34496,26842679,2.07370716,2002,2000,Medium
Blue Crush,25000000,51842679,11.42943,"[{""id"": 12, ""name"": ""Adventure""}]",2002-08-08,tt7404724,1998,6.0,27,26842679,2.07370716,2002,2000,Medium
Stranger Than Fiction,30000000,53653224,32.26789,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-09,tt0012730,1921,5.8,20,23653224,1.7884408,2006,2000,Medium
Stranger Than Fiction,30000000,53653224,32.26789,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-09,tt0178043,2000,6.1,1442,23653224,1.7884408,2006,2000,Medium
Stranger Than Fiction,30000000,53653224,32.26789,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-09,tt0420223,2006,7.5,245024,23653224,1.7884408,2006,2000,Medium
Stranger Than Fiction,30000000,53653224,32.26789,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-09,tt0478277,2005,8.0,17,23653224,1.7884408,2006,2000,Medium
30 Days of Night,30000000,75505973,33.394082,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2007-10-17,tt0389722,2007,6.6,200832,45505973,2.5168657666666667,2007,2000,Medium
The Cabin in the Woods,30000000,66486080,73.987775,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-04-12,tt1259521,2011,7.0,489110,36486080,2.2162026666666668,2012,2010,Medium
Meet the Spartans,30000000,84646831,10.608998,"[{""id"": 35, ""name"": ""Comedy""}]",2008-01-24,tt1073498,2008,2.8,115260,54646831,2.8215610333333334,2008,2000,Medium
Midnight Run,30000000,38413606,12.821329,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1988-07-20,tt0095631,1988,7.5,103538,8413606,1.2804535333333333,1988,1980,Medium
The Running Man,27000000,38122105,30.131498,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1987-11-13,tt0057463,1963,6.5,2224,11122105,1.4119298148148147,1987,1980,Medium
The Running Man,27000000,38122105,30.131498,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1987-11-13,tt0093894,1987,6.6,190467,11122105,1.4119298148148147,1987,1980,Medium
The Running Man,27000000,38122105,30.131498,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1987-11-13,tt14107334,2025,6.4,92121,11122105,1.4119298148148147,1987,1980,Medium
Little Shop of Horrors,25000000,38748395,12.113235,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",1986-12-19,tt0091419,1986,7.1,94479,13748395,1.5499358,1986,1980,Medium
Hanna,30000000,63782078,31.191975,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2011-04-07,tt0993842,2011,6.7,214717,33782078,2.1260692666666667,2011,2010,Medium
Mortal Kombat: Annihilation,30000000,51376861,11.916389,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1997-11-21,tt0119707,1997,3.6,61633,21376861,1.7125620333333333,1997,1990,Medium
Larry Crowne,30000000,36160375,20.355458,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2011-06-30,tt1583420,2011,6.1,77045,6160375,1.2053458333333333,2011,2010,Medium
Carrie,30000000,82394288,63.848541,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2013-10-16,tt0044486,1952,7.3,3084,52394288,2.746476266666667,2013,2010,Medium
Carrie,30000000,82394288,63.848541,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2013-10-16,tt0074285,1976,7.4,227893,52394288,2.746476266666667,2013,2010,Medium
Carrie,30000000,82394288,63.848541,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2013-10-16,tt1939659,2013,5.8,155533,52394288,2.746476266666667,2013,2010,Medium
Take the Lead,30000000,34742066,8.999675,"[{""id"": 10402, ""name"": ""Music""}]",2006-03-17,tt0446046,2006,6.6,27435,4742066,1.1580688666666668,2006,2000,Medium
Gridiron Gang,30000000,41480851,9.278361,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt0421206,2006,6.9,82762,11480851,1.3826950333333334,2006,2000,Medium
9,30000000,48428063,55.806402,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-19,tt0342012,2002,7.6,2355,18428063,1.6142687666666666,2009,2000,Medium
9,30000000,48428063,55.806402,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-19,tt0472033,2009,7.0,156861,18428063,1.6142687666666666,2009,2000,Medium
9,30000000,48428063,55.806402,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-19,tt15462052,2021,6.5,136,18428063,1.6142687666666666,2009,2000,Medium
9,30000000,48428063,55.806402,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-19,tt5719388,2016,6.3,258,18428063,1.6142687666666666,2009,2000,Medium
9,30000000,48428063,55.806402,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-19,tt8180482,2019,6.7,2619,18428063,1.6142687666666666,2009,2000,Medium
Side Effects,30000000,63372757,48.237797,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2013-02-07,tt0438427,2005,4.8,1191,33372757,2.1124252333333335,2013,2010,Medium
Side Effects,30000000,63372757,48.237797,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2013-02-07,tt2053463,2013,7.0,205080,33372757,2.1124252333333335,2013,2010,Medium
Winnie the Pooh,30000000,14460000,19.143721,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-04-13,tt1449283,2011,7.1,30782,-15540000,0.482,2011,2010,Low
Dumb and Dumberer: When Harry Met Lloyd,19000000,39267515,15.67747,"[{""id"": 35, ""name"": ""Comedy""}]",2003-06-13,tt0329028,2003,3.5,44454,20267515,2.066711315789474,2003,2000,Medium
Bulworth,30000000,29202884,4.52363,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1998-05-15,tt0118798,1998,6.8,28220,-797116,0.9734294666666666,1998,1990,Low
Virtuosity,30000000,24048000,5.301589,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1995-08-04,tt0114857,1995,5.5,34764,-5952000,0.8016,1995,1990,Low
Virtuosity,30000000,24048000,5.301589,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1995-08-04,tt3687104,2014,7.4,31,-5952000,0.8016,1995,1990,Low
Sanctum,30000000,108609310,20.063165,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2011-02-03,tt0881320,2011,5.9,58687,78609310,3.6203103333333333,2011,2010,Medium
Little Black Book,35000000,22034832,6.246199,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2004-08-06,tt0361841,2004,5.4,19880,-12965168,0.6295666285714285,2004,2000,Low
The Five-Year Engagement,30000000,53909751,27.71063,"[{""id"": 35, ""name"": ""Comedy""}]",2012-04-27,tt1195478,2012,6.2,105082,23909751,1.7969917,2012,2010,Medium
Mr. 3000,30000000,21800302,2.850896,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2004-06-15,tt0339412,2004,5.6,15855,-8199698,0.7266767333333334,2004,2000,Low
The Next Three Days,30000000,51148651,34.421696,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2010-11-18,tt1458175,2010,7.3,215126,21148651,1.7049550333333334,2010,2010,Medium
Ultraviolet,30000000,31070211,15.89534,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2006-03-03,tt0105681,1992,4.9,208,1070211,1.0356737,2006,2000,Medium
Ultraviolet,30000000,31070211,15.89534,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2006-03-03,tt0370032,2006,4.4,86442,1070211,1.0356737,2006,2000,Medium
Assault on Precinct 13,30000000,35294470,18.706504,"[{""id"": 53, ""name"": ""Thriller""}]",2005-01-19,tt0074156,1976,7.3,60804,5294470,1.1764823333333334,2005,2000,Medium
Assault on Precinct 13,30000000,35294470,18.706504,"[{""id"": 53, ""name"": ""Thriller""}]",2005-01-19,tt0398712,2005,6.3,84400,5294470,1.1764823333333334,2005,2000,Medium
The Replacement Killers,30000000,19204929,9.607391,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1998-02-06,tt0120008,1998,6.1,31921,-10795071,0.6401643,1998,1990,Low
Fled,25000000,17193231,2.77255,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1996-07-19,tt0116320,1996,5.5,10567,-7806769,0.68772924,1996,1990,Low
Love & Other Drugs,30000000,102820008,20.236951,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2010-11-22,tt0758752,2010,6.7,250622,72820008,3.4273336,2010,2010,Medium
88 Minutes,30000000,16930884,16.883429,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2007-02-14,tt0411061,2007,5.9,80356,-13069116,0.5643628,2007,2000,Low
North Country,35000000,25224242,12.779201,"[{""id"": 18, ""name"": ""Drama""}]",2005-02-12,tt0395972,2005,7.3,47398,-9775758,0.7206926285714286,2005,2000,Low
North Country,35000000,25224242,12.779201,"[{""id"": 18, ""name"": ""Drama""}]",2005-02-12,tt1196211,1971,7.1,24,-9775758,0.7206926285714286,2005,2000,Low
The Whole Ten Yards,40000000,26155781,14.729386,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2004-04-07,tt0327247,2004,5.5,60640,-13844219,0.653894525,2004,2000,Low
Howard the Duck,37000000,37962774,11.374306,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1986-08-01,tt0091225,1986,4.8,54464,962774,1.026020918918919,1986,1980,Medium
Pride and Glory,30000000,31148328,10.703602,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2008-09-09,tt0482572,2008,6.6,65559,1148328,1.0382776,2008,2000,Medium
The Cave,30000000,15007991,10.756266,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-25,tt0239020,2001,6.7,699,-14992009,0.5002663666666667,2005,2000,Low
The Cave,30000000,15007991,10.756266,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-25,tt0402901,2005,5.2,43726,-14992009,0.5002663666666667,2005,2000,Low
The Cave,30000000,15007991,10.756266,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-25,tt12888470,2018,3.6,49,-14992009,0.5002663666666667,2005,2000,Low
The Cave,30000000,15007991,10.756266,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-25,tt7178226,2019,7.5,3088,-14992009,0.5002663666666667,2005,2000,Low
Alex & Emma,30000000,15368897,4.352422,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-06-16,tt0318283,2003,5.5,14509,-14631103,0.5122965666666667,2003,2000,Low
Wicker Park,30000000,13001257,9.301562,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",2004-09-03,tt0324554,2004,6.9,61064,-16998743,0.43337523333333333,2004,2000,Low
Fright Night,17000000,24922237,18.27083,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",2011-08-18,tt0089175,1985,7.0,87949,7922237,1.4660139411764705,2011,2010,Medium
Fright Night,17000000,24922237,18.27083,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",2011-08-18,tt1438176,2011,6.4,119513,7922237,1.4660139411764705,2011,2010,Medium
The New World,30000000,30536013,19.106154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2005-12-25,tt0402399,2005,6.7,93629,536013,1.0178671,2005,2000,Medium
The New World,30000000,30536013,19.106154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2005-12-25,tt2080410,2011,7.2,90,536013,1.0178671,2005,2000,Medium
The New World,30000000,30536013,19.106154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2005-12-25,tt2309941,2013,7.2,376,536013,1.0178671,2005,2000,Medium
The New World,30000000,30536013,19.106154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2005-12-25,tt4354276,2015,5.2,108,536013,1.0178671,2005,2000,Medium
Godsend,25000000,30114487,12.10235,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-30,tt0335121,2004,4.8,27248,5114487,1.20457948,2004,2000,Medium
Godsend,25000000,30114487,12.10235,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-30,tt13699300,2021,5.7,102,5114487,1.20457948,2004,2000,Medium
Godsend,25000000,30114487,12.10235,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-30,tt2492700,2013,6.3,78,5114487,1.20457948,2004,2000,Medium
Chasing Liberty,23000000,12,3.362045,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2004-01-09,tt0360139,2004,6.1,42414,-22999988,5.217391304347826e-07,2004,2000,Low
An Unfinished Life,30000000,18618284,6.353971,"[{""id"": 18, ""name"": ""Drama""}]",2005-09-09,tt0350261,2005,7.0,36070,-11381716,0.6206094666666667,2005,2000,Low
The Imaginarium of Doctor Parnassus,30000000,64352607,37.181019,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",2009-10-01,tt1054606,2009,6.7,157544,34352607,2.1450869,2009,2000,Medium
Barney's Version,30000000,8454301,4.952735,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-10-26,tt1423894,2010,7.3,27403,-21545699,0.2818100333333333,2010,2010,Low
Runner Runner,30000000,62616646,22.975918,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2013-09-24,tt2364841,2013,5.6,67216,32616646,2.0872215333333335,2013,2010,Medium
Antitrust,30000000,18195610,8.359599,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2001-01-12,tt0218817,2001,6.1,31359,-11804390,0.6065203333333333,2001,2000,Low
Glory,18000000,26828365,16.102271,"[{""id"": 10752, ""name"": ""War""}]",1989-12-15,tt0049268,1956,5.6,277,8828365,1.4904647222222223,1989,1980,Medium
Glory,18000000,26828365,16.102271,"[{""id"": 10752, ""name"": ""War""}]",1989-12-15,tt0097441,1989,7.8,153643,8828365,1.4904647222222223,1989,1980,Medium
Glory,18000000,26828365,16.102271,"[{""id"": 10752, ""name"": ""War""}]",1989-12-15,tt0342728,1957,7.3,9,8828365,1.4904647222222223,1989,1980,Medium
Glory,18000000,26828365,16.102271,"[{""id"": 10752, ""name"": ""War""}]",1989-12-15,tt5937296,2016,7.6,2664,8828365,1.4904647222222223,1989,1980,Medium
Miss Potter,30000000,35078241,8.386432,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",2006-12-03,tt0482546,2006,7.0,33852,5078241,1.1692747,2006,2000,Medium
DOA: Dead or Alive,21000000,480314,12.790408,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2006-09-07,tt0398913,2006,4.8,47848,-20519686,0.022872095238095237,2006,2000,Low
The Assassination of Jesse James by the Coward Robert Ford,30000000,14711793,35.53352,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",2007-09-02,tt0443680,2007,7.5,203878,-15288207,0.4903931,2007,2000,Low
1911,30000000,108348,4.065212,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2011-07-03,tt1772230,2011,5.7,6829,-29891652,0.0036116,2011,2010,Low
Machine Gun Preacher,30000000,2527904,13.268936,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-09-23,tt1586752,2011,6.7,71140,-27472096,0.08426346666666666,2011,2010,Low
